StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PQ1,PQ2,PQ3,PQ4,PQ5,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q18,Q16,Q17,Q52,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q23,Q24,Q25,Q26#1_1,Q26#1_2,Q26#1_3,Q26#1_4,Q26#1_5,Q26#1_6,Q26#1_7,Q27,Q28,Q29,Q30,Q31,Q14,Q32,Q33#1_1,Q33#2_1,Q34#1_1,Q34#2_1,Q35#1_1,Q35#2_1,Q54_1,Q54_2,Q54_3,Q53_1,Q55_1,Q54,Q56_1,Q56_2,Q56_4,Q56_10,Q56_6,Q56_12,Q56_8,Q56_11,Q56_13,id,RandomID
2024-10-07 16:39:50,2024-10-07 17:18:50,IP Address,148.88.245.204,100,2340,True,2024-10-07 17:18:51,R_8Dvy1RgPGJGzJdv,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,167,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,10,A little below average,Average,30000,1500,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,More than half the days,Several days,More than half the days,Nearly every day,Several days,More than half the days,More than half the days,5,6,9,3 days,5 days,1 day,7 days,7 days,0 days,0 days,354,1845,2773,826,4,Strongly disagree,iPhone,5,0,6,30,,,14,5,26,30,8,strongly agree,1,3,9,8,7,2,4,5,6,,963790
2024-10-07 22:19:01,2024-10-07 22:40:51,IP Address,148.88.245.127,100,1310,True,2024-10-07 22:40:51,R_8cAKJZC9LtUqpbP,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,162,The oldest of my siblings,Asia,,,13,Well below average,Average,39700,429,receive £100 for sure,lose £100 for sure,78,Several days,Nearly every day,Nearly every day,More than half the days,More than half the days,Several days,Several days,5,7,9,0 days,7 days,0 days,0 days,0 days,2 days,4 days,,331,980,,,Disagree,iPhone,3,45,4,30,,,57,38,67,52,38,strongly agree,1,3,2,6,7,5,9,4,8,,841135
2024-10-08 05:03:01,2024-10-08 05:13:32,IP Address,148.88.245.239,100,630,True,2024-10-08 05:13:32,R_2E2wm6g8AcvqnaF,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,160,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,8,A little above the average,A little below average,35000,400,receive £100 for sure,lose £100 for sure,80,Nearly every day,Nearly every day,Nearly every day,Several days,Several days,Nearly every day,Nearly every day,5.02,3.21,7.25,7 days,7 days,1 day,7 days,7 days,5 days,0 days,54,383,1049,0,2,Strongly disagree,iPhone,5,30,6,15,,,30,20,40,22,8,strongly agree,1,2,3,4,5,6,7,8,9,,756867
2024-10-08 05:24:48,2024-10-08 05:34:19,IP Address,148.88.245.176,100,570,True,2024-10-08 05:34:19,R_8BVFrUS6D3WEIEj,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,167,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,1,Average,Average,35000,350,receive £100 for sure,lose £100 for sure,75,More than half the days,More than half the days,Nearly every day,More than half the days,Nearly every day,Not at all,More than half the days,5.38,5.23,7.41,0 days,7 days,7 days,7 days,7 days,7 days,0 days,,100,361,0,40,Disagree,iPhone,4,15,4,30,,,51,29,58,41,57,strongly agree,,,,,,,,,,,764101
2024-10-07 07:34:25,2024-10-08 06:52:14,IP Address,148.88.245.110,100,83868,True,2024-10-08 06:52:14,R_2lKMZhBf16t1uMX,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,165,The oldest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,8,Average,A little above the average,40000,1300,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,67,Several days,Several days,Several days,Several days,Not at all,Several days,Not at all,6.46 seconds,5.40 seconds,7.55 seconds,0 days,7 days,0 days,0 days,7 days,0 days,0 days,,143,398,,,Agree,Android,10,15,,,7,45,26,4,21,10,2,strongly agree,3,1,4,7,8,9,2,5,6,,979686
2024-10-08 07:21:45,2024-10-08 07:44:07,IP Address,148.88.245.62,100,1341,True,2024-10-08 07:44:08,R_2XX6oLUy87lS3nP,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Male,181,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,1,Average,A little above the average,40000,440,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,80,Several days,Not at all,Several days,Several days,Not at all,More than half the days,Not at all,4.91,3.78,3.83,3 days,7 days,0 days,5 days,7 days,4 days,5 days,31,307,995,,,Strongly disagree,iPhone,4,30,3,45,,,15,25,20,25,15,strongly agree,1,4,5,6,7,3,8,2,9,,341348
2024-10-08 10:09:41,2024-10-08 10:24:26,IP Address,148.88.245.110,100,884,True,2024-10-08 10:24:27,R_8oBG7o1Ro92XAL5,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,January,Female,165,The youngest of my siblings,UK,"North West, England",,27,A little below average,Average,35000,497,receive £100 for sure,lose £100 for sure,74,Several days,Not at all,Not at all,Several days,Not at all,Several days,Several days,6,4,12,0 days,7 days,0 days,7 days,6 days,3 days,0 days,,390,541,,,Strongly disagree,iPhone,4,30,4,0,,,29,58,43,45,39,strongly agree,1,2,4,5,6,7,3,8,9,,890678
2024-10-08 10:45:24,2024-10-08 11:00:29,IP Address,148.88.245.228,100,904,True,2024-10-08 11:00:29,R_8YUfN38RY9so1ln,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Female,174,The oldest of my siblings,UK,"North West, England",A-Level Grade A* / A,3,A little above the average,Average,30000,1500,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,80,Several days,Not at all,Not at all,Several days,Not at all,Not at all,Not at all,18,15,15,4 days,1 day,0 days,7 days,7 days,4 days,0 days,11,75,147,,,Agree,Android,10,0,,,8,45,54,27,35,44,19,strongly agree,6,1,8,7,3,2,5,4,9,,279932
2024-10-08 11:33:03,2024-10-08 11:41:44,IP Address,148.88.245.46,100,521,True,2024-10-08 11:41:44,R_22CWPnNjE7oQZzR,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,178,The oldest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,20,A little above the average,A little below average,27000,225,receive £100 for sure,lose £100 for sure,80,Several days,Several days,Several days,Not at all,Not at all,Not at all,Several days,5.26,3.24,9.47,1 day,7 days,0 days,7 days,7 days,0 days,0 days,0,309,510,,,Disagree,Android,6,45,,,7,15,48,20,30,14,9,strongly agree,4,5,8,6,7,9,2,3,1,,382986
2024-10-09 05:19:13,2024-10-09 05:26:53,IP Address,148.88.245.12,100,459,True,2024-10-09 05:26:54,R_8Eubp0J2M2NPknO,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,November,Male,187,An only child,UK,"North East, England",GCSE grade A-C,15,Average,A little above the average,25000,350,receive £100 for sure,lose £100 for sure,90,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,"3,8",3.1,6.2,6 days,7 days,2 days,7 days,7 days,3 days,3 days,17,640,770,0,20,Disagree,iPhone,5,0,6,15,,,60,35,35,30,11,strongly agree,6,5,4,7,1,2,8,9,3,,824820
2024-10-09 05:19:00,2024-10-09 05:29:30,IP Address,148.88.245.174,100,630,True,2024-10-09 05:29:30,R_8iWIPyHCquFxzdg,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,178,The youngest of my siblings,UK,"South West, England",AS-Level,11,A little above the average,Average,25000,475,receive £100 for sure,lose £100 for sure,80,More than half the days,More than half the days,Several days,Not at all,Several days,Several days,Not at all,5,4,6,2 days,7 days,1 day,7 days,7 days,3 days,0 days,90,539,538,0,0,Disagree,iPhone,7,15,9,15,,,20,20,30,30,5,strongly agree,4,1,5,6,7,3,8,2,9,,410437
2024-10-09 05:19:15,2024-10-09 05:31:15,IP Address,148.88.245.196,100,720,True,2024-10-09 05:31:15,R_2cIsRmoMxBthLkl,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,August,Female,152,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,2,A little above the average,A little above the average,20000,353,receive £100 for sure,lose £100 for sure,80,Several days,Several days,More than half the days,Not at all,More than half the days,Nearly every day,Not at all,5,4,8,1 day,5 days,0 days,6 days,7 days,4 days,0 days,138,179,1660,,,Strongly disagree,iPhone,8,30,8,15,,,29,45,40,40,25,strongly agree,,,,,,,,,,,238262
2024-10-09 05:22:22,2024-10-09 05:31:45,IP Address,148.88.245.11,100,562,True,2024-10-09 05:31:46,R_2V1kqfb4RQc5ZlL,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,29,August,Male,177,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Well below average,Average,30000,375,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,95,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,Nearly every day,6.25,5.08,7.16,7 days,7 days,3 days,0 days,0 days,6 days,1 day,238,126,351,25,250,Strongly disagree,iPhone,4,0,3,0,,,20,9,32,10,2,strongly agree,2,4,5,6,1,3,7,8,9,,685805
2024-10-09 05:19:23,2024-10-09 05:32:40,IP Address,148.88.245.235,100,796,True,2024-10-09 05:32:40,R_2JJSe3gWylD4T7i,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Male,168,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,6,Average,Average,20000,330,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,70,Several days,Several days,More than half the days,More than half the days,Nearly every day,More than half the days,Several days,7,4,9,0 days,4 days,0 days,7 days,7 days,7 days,3 days,,152,360,,,Disagree,iPhone,12,30,7,15,,,33,7,20,13,21,strongly agree,2,1,3,4,7,5,9,6,8,,627532
2024-10-09 05:23:16,2024-10-09 05:32:54,IP Address,31.94.30.96,100,578,True,2024-10-09 05:32:55,R_8g242KNsrvSpZr4,,,,,53.7945,-1.5524,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,175,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,3,Average,A little above the average,30000,400,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,More than half the days,More than half the days,More than half the days,Several days,Not at all,Several days,Several days,8,6,9,7 days,7 days,1 day,7 days,7 days,1 day,1 day,164,1025,1976,10,20,Agree,iPhone,8,30,7,15,,,59,46,36,66,36,strongly agree,8,1,2,7,9,3,5,6,4,,643701
2024-10-09 05:21:35,2024-10-09 05:34:34,IP Address,104.28.89.30,100,779,True,2024-10-09 05:34:35,R_2fJ2SjQ5KKyr249,,,,,53.481,-2.2367,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,October,Male,181,The youngest of my siblings,UK,"Midlands, England",GCSE grade A-C,12,A little below average,A little above the average,40000,880,receive £100 for sure,lose £100 for sure,99,Several days,Not at all,Several days,Not at all,Not at all,Several days,Not at all,3.47,3.54,5.76,0 days,6 days,0 days,7 days,7 days,1 day,1 day,,256,342,,,Strongly agree,iPhone,6,0,4,30,,,10,5,15,5,2,strongly agree,1,2,3,4,5,6,7,8,9,,649903
2024-10-09 05:19:30,2024-10-09 05:34:44,IP Address,148.88.245.83,100,914,True,2024-10-09 05:34:45,R_8PaHwL12jNLjYf4,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,131,The youngest of my siblings,UK,"South West, England",GCSE grade A-C,2,Well below average,Well above average,5576,200,receive £100 for sure,lose £100 for sure,75,Nearly every day,Nearly every day,Nearly every day,More than half the days,Nearly every day,Several days,More than half the days,6.21,5.34,7.78,0 days,2 days,0 days,0 days,0 days,6 days,0 days,,32,114,,,Disagree,Android,5,30,,,5,,40,27,83,25,19,strongly agree,2,4,9,5,1,3,6,8,7,,997174
2024-10-09 05:23:52,2024-10-09 05:34:53,IP Address,148.88.245.123,100,661,True,2024-10-09 05:34:54,R_8dophe7Ya6a0oco,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,166,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,10,Average,Average,36000,350,receive £100 for sure,lose £100 for sure,80,Several days,Not at all,Not at all,Not at all,Not at all,Several days,Not at all,5,4,7,0 days,7 days,0 days,7 days,7 days,7 days,0 days,,1071,718,,,Agree,iPhone,6,0,7,0,,,38,36,39,20,9,strongly disagreee,5,1,6,7,9,2,3,4,8,,829306
2024-10-09 05:23:37,2024-10-09 05:34:59,IP Address,148.88.245.204,100,681,True,2024-10-09 05:34:59,R_8GB79Uv42Kha8wN,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,May,Female,154,The youngest of my siblings,UK,"North West, England",GCSE grade A-C,8,Average,Average,7000,495,receive £100 for sure,lose £100 for sure,40,Several days,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,6.75,3.57,6.37,7 days,7 days,0 days,7 days,7 days,7 days,0 days,107,757,858,,,Agree,iPhone,7,30,7,30,,,40,30,61,40,29,strongly agree,6,1,7,2,9,4,5,8,3,,610549
2024-10-09 05:20:03,2024-10-09 05:35:04,IP Address,148.88.245.145,100,900,True,2024-10-09 05:35:04,R_26cHVd1LiENOcg1,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,167,The oldest of my siblings,UK,"Midlands, England",GCSE grade A-C,10,A little above the average,A little below average,39000,1064,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,60,Nearly every day,Several days,Nearly every day,Nearly every day,Nearly every day,More than half the days,Nearly every day,4.76,3.42,5.58,6 days,7 days,0 days,7 days,7 days,5 days,0 days,345,1191,602,,,Strongly disagree,iPhone,9,30,14,15,,,20,6,20,9,4,strongly agree,,,,,,,,,,,124925
2024-10-09 05:21:45,2024-10-09 05:35:42,IP Address,148.88.245.88,100,836,True,2024-10-09 05:35:42,R_8qDpOE1e3MBQKGG,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,October,Male,186,The youngest of my siblings,UK,"South West, England",GCSE grade A-C,6,Average,A little below average,45000,300,receive £100 for sure,lose £100 for sure,60,Several days,Several days,More than half the days,More than half the days,Several days,Not at all,Several days,5.85,5.18,7.26,0 days,7 days,0 days,0 days,6 days,5 days,0 days,,127,347,,,Disagree,iPhone,6,30,7,0,,,40,30,20,14,8,strongly disagreee,1,2,7,6,9,3,5,4,8,,966011
2024-10-09 05:19:11,2024-10-09 05:36:14,IP Address,148.88.245.127,100,1022,True,2024-10-09 05:36:15,R_8iR5bAg3fueqApT,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,169,The youngest of my siblings,UK,"North West, England",A-Level Grade A* / A,6,Average,A little above the average,27000,1200,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,Several days,Several days,Several days,Not at all,Several days,Several days,Not at all,6.14,3.77,7.39,1 day,6 days,1 day,7 days,7 days,1 day,0 days,938,2286,218,5,15,Disagree,iPhone,10,15,9,45,,,53,25,41,20,14,strongly disagreee,7,1,5,6,9,3,2,4,8,,175595
2024-10-09 05:19:00,2024-10-09 05:36:14,IP Address,148.88.245.252,100,1034,True,2024-10-09 05:36:15,R_2MKhZVtCoJEXXit,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,173,A middle child (I had older and younger siblings),UK,"South East, England (inc. London)",GCSE grade A-C,12,Average,A little above the average,34000,1100,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,73,Nearly every day,More than half the days,More than half the days,Several days,Several days,Not at all,More than half the days,"6 seconds ","5 seconds ","7 seconds ",0 days,3 days,0 days,7 days,7 days,1 day,0 days,,0,700,,,Disagree,iPhone,9,15,9,0,,,20,12,42,19,14,strongly agree,5,1,2,6,9,4,3,7,8,,965613
2024-10-09 05:20:09,2024-10-09 05:36:53,IP Address,148.88.245.253,100,1003,True,2024-10-09 05:36:53,R_8qC8PtvrnMEPu9b,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,June,Female,155,The oldest of my siblings,UK,"North East, England",GCSE grade A-C,2,Average,A little below average,40000,660,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,80,Several days,Several days,More than half the days,Not at all,Not at all,Several days,Not at all,7.11,6.32,7.31,0 days,5 days,0 days,7 days,7 days,5 days,2 days,,197,305,,,Disagree,Android,6,15,,,7,0,40,20,59,60,20,strongly agree,6,1,7,8,9,2,5,3,4,,869825
2024-10-09 05:19:18,2024-10-09 05:36:53,IP Address,148.88.245.9,100,1055,True,2024-10-09 05:36:54,R_23n0LJNy1MKVV9D,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,17,December,Female,162,An only child,Asia,,,5,A little below average,Average,25000,420,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,84,Several days,Several days,Several days,Several days,Several days,Several days,Several days,7,6.4,8,0 days,7 days,0 days,0 days,7 days,2 days,0 days,,3,87,,,Disagree,Android,4,15,,,4,30,37,37,36,70,24,strongly agree,1,2,4,8,9,3,6,5,7,,306073
2024-10-09 05:19:12,2024-10-09 05:36:54,IP Address,148.88.245.47,100,1062,True,2024-10-09 05:36:54,R_8Lor2eNJ6C54fgz,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,170,The youngest of my siblings,UK,"North West, England",A-Level Grade A* / A,12,A little above the average,A little above the average,15000,1000,receive £100 for sure,lose £100 for sure,75,Several days,Several days,Several days,Several days,Several days,Several days,Several days,5,3.5,5.8,1 day,3 days,0 days,6 days,6 days,2 days,0 days,16,230,480,,,Strongly disagree,Android,15,15,,,23,0,81,63,72,15,44,strongly agree,,,,,,,,,,,694565
2024-10-09 05:27:38,2024-10-09 05:37:26,IP Address,148.88.245.39,100,588,True,2024-10-09 05:37:27,R_2dGZru7fuFVXuju,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,September,Female,155,The oldest of my siblings,UK,"North West, England",A-Level Grade B / C,13,Average,Average,45000,421,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,Several days,Not at all,More than half the days,Not at all,Not at all,Not at all,Several days,4.5,3,8,1 day,7 days,0 days,7 days,7 days,0 days,0 days,35,700,1372,,,Strongly disagree,iPhone,8,0,6,45,,,50,20,18,13,15,strongly disagreee,,,,,,,,,,,377145
2024-10-09 05:26:54,2024-10-09 05:37:34,IP Address,148.88.245.144,100,640,True,2024-10-09 05:37:34,R_2GoCSPf0hkORoaU,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,163,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,12,A little below average,Average,29000,426,receive £100 for sure,lose £100 for sure,70,Several days,Several days,Several days,Several days,Several days,Several days,Several days,7,6,5,1 day,7 days,0 days,7 days,7 days,1 day,0 days,35,488,889,,,Disagree,iPhone,7,45,7,45,,,30,20,16,60,40,agree,1,2,3,4,5,6,7,8,9,,691336
2024-10-09 05:19:34,2024-10-09 05:49:04,IP Address,148.88.245.8,100,1770,True,2024-10-09 05:49:04,R_2efr81GWRzWrlEA,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,160,A middle child (I had older and younger siblings),UK,"North West, England",A-Level Grade B / C,3,A little above the average,A little below average,20000,200,receive £100 for sure,lose £100 for sure,95,Nearly every day,More than half the days,Nearly every day,Nearly every day,Nearly every day,More than half the days,More than half the days,6.83,3.92,7.72,0 days,0 days,0 days,0 days,0 days,5 days,0 days,,,,,,Disagree,Other smartphone,2,0,,,,,50,30,19,30,8,strongly agree,6,2,9,8,1,3,7,5,4,,982749
2024-10-09 06:03:58,2024-10-09 06:32:00,IP Address,148.88.245.255,100,1681,True,2024-10-09 06:32:00,R_8WMt52f2RPH4oqw,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,December,Female,172,The youngest of my siblings,UK,"North West, England",A-Level Grade B / C,1,Average,A little below average,30000,567,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,85,Nearly every day,More than half the days,More than half the days,Several days,Several days,Several days,More than half the days,4,3,5,0 days,6 days,0 days,7 days,7 days,7 days,0 days,,83,160,,,Disagree,Android,3,0,,,2,45,25,13,16,11,8,strongly agree,9,2,8,6,1,4,7,3,5,,234376
2024-10-09 05:25:07,2024-10-09 06:41:15,IP Address,148.88.245.46,100,4568,True,2024-10-09 06:41:16,R_2VGAqCq6MFyac2R,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,166,An only child,UK,"Midlands, England",GCSE grade A-C,10,A little above the average,A little above the average,8000,309,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,65,More than half the days,Several days,Several days,More than half the days,Several days,More than half the days,Not at all,5,5,6,1 day,7 days,0 days,7 days,7 days,0 days,0 days,166,884,467,,,Strongly disagree,iPhone,6,45,7,30,,,42,54,36,28,42,strongly agree,7,5,9,8,1,2,3,6,4,,470659
2024-10-09 06:26:17,2024-10-09 06:48:43,IP Address,148.88.245.186,100,1345,True,2024-10-09 06:48:43,R_8IH53Xn4hgO3AxA,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,170,The youngest of my siblings,UK,"South West, England",A-Level Grade B / C,13,A little above the average,A little above the average,30000,1250,receive £100 for sure,lose £100 for sure,85,More than half the days,Several days,Several days,More than half the days,Several days,Not at all,Several days,6,4,8,1 day,7 days,0 days,7 days,7 days,2 days,0 days,5,472,825,,,Strongly disagree,iPhone,5,30,6,0,,,40,55,65,45,18,strongly agree,5,3,4,6,9,1,2,7,8,,177336
2024-10-09 06:26:15,2024-10-09 06:48:44,IP Address,148.88.245.87,100,1349,True,2024-10-09 06:48:45,R_20uUugBkhPc9M4b,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,April,Female,168,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Average,A little above the average,30000,1250,receive £100 for sure,lose £100 for sure,80,More than half the days,More than half the days,More than half the days,More than half the days,More than half the days,Several days,Not at all,4,4,6,0 days,7 days,0 days,7 days,7 days,2 days,0 days,,168,799,,,Strongly disagree,iPhone,5,0,3,45,,,40,60,72,45,19,strongly agree,4,2,6,5,7,1,3,8,9,,745966
2024-10-09 06:26:09,2024-10-09 06:48:45,IP Address,148.88.245.162,100,1356,True,2024-10-09 06:48:46,R_2efyTUXbyJUHevP,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,July,Female,162,The oldest of my siblings,UK,"South East, England (inc. London)",A-Level Grade A* / A,10,Average,A little above the average,30000,1200,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,80,More than half the days,More than half the days,More than half the days,More than half the days,More than half the days,Several days,Not at all,"7 ",3,6,0 days,7 days,0 days,7 days,7 days,5 days,0 days,,139,277,,,Strongly disagree,Android,4,30,,,3,15,40,65,60,45,20,strongly agree,4,1,8,6,9,3,5,2,7,,916672
2024-10-09 06:45:43,2024-10-09 07:00:36,IP Address,148.88.245.153,100,892,True,2024-10-09 07:00:36,R_2hu7ZULlFWPU3EZ,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,January,Female,168,The oldest of my siblings,UK,"North West, England",GCSE grade A-C,6,Average,A little above the average,30000,350,receive £100 for sure,lose £100 for sure,80,Several days,Nearly every day,More than half the days,Several days,Several days,Not at all,Several days,4.87,3.85,6.30,0 days,7 days,0 days,7 days,7 days,4 days,0 days,,699,1569,,,Strongly disagree,Android,7,0,,,5,0,40,20,30,40,5,strongly agree,1,2,7,9,4,3,5,6,8,,107223
2024-10-09 05:19:11,2024-10-09 07:05:58,IP Address,148.88.245.51,100,6406,True,2024-10-09 07:05:59,R_2f1aU70aBY98tgq,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,March,Female,174,The oldest of my siblings,UK,"North East, England",GCSE grade A-C,6,Average,A little above the average,27000,301,receive £100 for sure,take a gamble of a 50% chance to lose nothing and a 50% chance to lose £200,87,Several days,More than half the days,Nearly every day,Nearly every day,Nearly every day,Several days,More than half the days,4.79,3.89,5.95,0 days,7 days,1 day,7 days,7 days,5 days,0 days,,384,530,0,0,Agree,iPhone,6,0,4,30,,,45,23,52,43,12,strongly agree,1,3,2,5,4,6,7,8,9,,499554
2024-10-09 07:17:08,2024-10-09 07:32:48,IP Address,148.88.245.60,100,940,True,2024-10-09 07:32:48,R_2wsg5i1Om8o9RXb,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,October,Female,170,A middle child (I had older and younger siblings),UK,"North West, England",GCSE grade A-C,10,Average,A little above the average,28000,800,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,60,Nearly every day,More than half the days,More than half the days,Several days,Several days,Nearly every day,Nearly every day,4.5,3.7,7,0 days,4 days,0 days,7 days,7 days,1 day,0 days,,789,828,,,Disagree,iPhone,5,30,6,45,,,19,13,34,44,19,strongly agree,,,,,,,,,,,550946
2024-10-09 07:06:56,2024-10-09 07:34:06,IP Address,148.88.245.143,100,1630,True,2024-10-09 07:34:07,R_2cbFqb5HEKs7sET,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,19,August,Male,185,The youngest of my siblings,UK,"South East, England (inc. London)",GCSE grade A-C,18,A little above the average,Well above average,37000,550,take the gamble of a 50% chance to gain £200 and a 50% chance to gain nothing,lose £100 for sure,60,Not at all,Not at all,Not at all,Not at all,,Several days,Not at all,5.5,5.1,7.1,0 days,7 days,0 days,7 days,7 days,3 days,0 days,,256,289,,,Strongly disagree,Android,5,0,,,6,0,40,5,21,25,4,strongly agree,2,1,3,4,5,6,7,8,9,,218627
2024-10-09 05:25:50,2024-10-09 07:37:33,IP Address,148.88.245.223,100,7902,True,2024-10-09 07:37:33,R_8GZyVaDRspCwLpK,,,,,54.0479,-2.7977,anonymous,EN,Yes,Yes,Yes,Yes,Yes,18,June,Female,170,An only child,UK,"Midlands, England",GCSE grade A-C,9,Average,A little above the average,27000,250,receive £100 for sure,lose £100 for sure,60,More than half the days,Several days,Several days,Several days,Not at all,Not at all,Not at all,10,7,8,0 days,2 days,0 days,7 days,7 days,5 days,0 days,,537,769,,,Disagree,iPhone,4,30,7,30,,,30,40,20,30,25,strongly agree,,,,,,,,,,,222300
